"ID","question","Correct","E1","E2","C1","group","study"
46006,"Uzbekistan",32,"10","35",1,70,"1c"
40975,"Uzbekistan",32,"50","20",4,70,"1c"
41436,"Uzbekistan",32,"65","30",1,70,"1c"
47622,"Uzbekistan",32,"14","18",2,70,"1c"
49132,"Uzbekistan",32,"100","25",1,70,"1c"
48865,"Uzbekistan",32,"8","8",2,71,"1c"
49727,"Uzbekistan",32,"35","11",2,71,"1c"
48763,"Uzbekistan",32,"4","7",2,71,"1c"
40461,"Uzbekistan",32,"15","6",2,71,"1c"
47398,"Uzbekistan",32,"3","10",2,71,"1c"
49787,"Uzbekistan",32,"1","3",1,72,"1c"
44143,"Uzbekistan",32,"2","2",2,72,"1c"
49865,"Uzbekistan",32,"31","25",2,72,"1c"
49310,"Uzbekistan",32,"1","1",1,72,"1c"
45727,"Uzbekistan",32,"10","10",1,72,"1c"
46881,"Uzbekistan",32,"80","60",5,73,"1c"
49703,"Uzbekistan",32,"3","12",3,73,"1c"
44885,"Uzbekistan",32,"5","12",1,73,"1c"
46627,"Uzbekistan",32,"2","10",2,73,"1c"
42839,"Uzbekistan",32,"80","70",2,73,"1c"
16362,"Uzbekistan",32,"1","3",1,74,"1c"
45584,"Uzbekistan",32,"7.4","6",2,74,"1c"
47778,"Uzbekistan",32,"6","6",3,74,"1c"
43722,"Uzbekistan",32,"3","4",1,74,"1c"
49113,"Uzbekistan",32,"6","4",1,74,"1c"
48096,"Uzbekistan",32,"2","2.5",2,75,"1c"
19077,"Uzbekistan",32,"3","4",2,75,"1c"
48557,"Uzbekistan",32,"0.75","2",1,75,"1c"
47375,"Uzbekistan",32,"11","6",3,75,"1c"
49398,"Uzbekistan",32,"2","4",1,75,"1c"
47537,"Uzbekistan",32,"3","5",2,76,"1c"
49141,"Uzbekistan",32,"2","10",1,76,"1c"
42224,"Uzbekistan",32,"60","5",5,76,"1c"
48853,"Uzbekistan",32,"10","25",1,76,"1c"
15312,"Uzbekistan",32,"80","70",4,77,"1c"
39658,"Uzbekistan",32,"2","2",4,77,"1c"
45657,"Uzbekistan",32,"500","50",2,77,"1c"
49722,"Uzbekistan",32,"25","25",3,77,"1c"
48061,"Uzbekistan",32,"7","20",3,77,"1c"
49819,"Uzbekistan",32,"13","9",1,78,"1c"
41919,"Uzbekistan",32,"10","10",1,78,"1c"
42439,"Uzbekistan",32,"25","12",2,78,"1c"
42912,"Uzbekistan",32,"2","8",2,78,"1c"
48910,"Uzbekistan",32,"10","8",1,78,"1c"
29534,"Uzbekistan",32,"200","20",6,79,"1c"
38286,"Uzbekistan",32,"27","18",2,79,"1c"
45851,"Uzbekistan",32,"120","50",4,79,"1c"
48147,"Uzbekistan",32,"10","15",2,79,"1c"
47505,"Uzbekistan",32,"300","3.5",1,80,"1c"
43307,"Uzbekistan",32,"15","5",1,80,"1c"
44194,"Uzbekistan",32,"2","2",3,80,"1c"
48388,"Uzbekistan",32,"3","2",5,80,"1c"
48725,"Uzbekistan",32,"2","2",3,80,"1c"
49183,"Uzbekistan",32,"8","5",4,81,"1c"
43305,"Uzbekistan",32,"3","3",4,81,"1c"
45893,"Uzbekistan",32,"3.5","4",1,81,"1c"
31758,"Uzbekistan",32,"5","5",2,81,"1c"
46096,"Uzbekistan",32,"10","15",5,82,"1c"
45622,"Uzbekistan",32,"5","15",2,82,"1c"
46037,"Uzbekistan",32,"40","40",4,82,"1c"
46007,"Uzbekistan",32,"70","30",4,82,"1c"
45999,"Uzbekistan",32,"7","5",2,83,"1c"
43112,"Uzbekistan",32,"5","2",3,83,"1c"
49217,"Uzbekistan",32,"10","5",3,83,"1c"
40947,"Uzbekistan",32,"6","6",2,83,"1c"
16387,"Uzbekistan",32,"25","25",1,84,"1c"
49504,"Uzbekistan",32,"20","12",2,84,"1c"
44807,"Uzbekistan",32,"40","25",2,84,"1c"
49368,"Uzbekistan",32,"3","15",4,84,"1c"
46776,"Uzbekistan",32,"2","5",3,85,"1c"
48809,"Uzbekistan",32,"20","15",1,85,"1c"
49759,"Uzbekistan",32,"10","10",2,85,"1c"
48085,"Uzbekistan",32,"20","9",2,85,"1c"
36285,"Uzbekistan",32,"10","8",1,86,"1c"
48346,"Uzbekistan",32,"24","11",1,86,"1c"
48021,"Uzbekistan",32,"5","7",5,86,"1c"
46515,"Uzbekistan",32,"20","15",2,86,"1c"
46988,"Uzbekistan",32,"11","11",3,86,"1c"
48984,"Uzbekistan",32,"10","10",4,87,"1c"
46189,"Uzbekistan",32,"3","3",1,87,"1c"
49211,"Uzbekistan",32,"5","4",1,87,"1c"
43541,"Uzbekistan",32,"10","7",3,87,"1c"
44507,"Uzbekistan",32,"3","150",4,88,"1c"
49231,"Uzbekistan",32,"100","85",3,88,"1c"
43682,"Uzbekistan",32,"85","80",1,88,"1c"
49809,"Uzbekistan",32,"9","80",3,88,"1c"
48558,"Uzbekistan",32,"2","4",1,89,"1c"
49755,"Uzbekistan",32,"10","30",1,89,"1c"
42963,"Uzbekistan",32,"5","5",1,89,"1c"
42234,"Uzbekistan",32,"50","50",3,89,"1c"
46221,"Uzbekistan",32,"8","9",3,90,"1c"
45295,"Uzbekistan",32,"11","9",1,90,"1c"
45524,"Uzbekistan",32,"2","9",2,90,"1c"
36251,"Uzbekistan",32,"20","9",2,90,"1c"
48548,"Uzbekistan",32,"5","6",4,91,"1c"
41492,"Uzbekistan",32,"20","8",2,91,"1c"
43535,"Uzbekistan",32,"50","6",2,91,"1c"
48531,"Uzbekistan",32,"7","6",3,91,"1c"
48817,"Uzbekistan",32,"40","6",1,91,"1c"
1164,"Uzbekistan",32,"50","60",5,92,"1c"
45807,"Uzbekistan",32,"20","40",3,92,"1c"
49131,"Uzbekistan",32,"90","60",1,92,"1c"
46550,"Uzbekistan",32,"50","50",4,92,"1c"
48375,"Uzbekistan",32,"7","10",1,93,"1c"
43358,"Uzbekistan",32,"20","10",1,93,"1c"
48306,"Uzbekistan",32,"75","15",1,93,"1c"
48970,"Uzbekistan",32,"10","10",1,93,"1c"
49218,"Uzbekistan",32,"30","20",2,94,"1c"
48620,"Uzbekistan",32,"6","8",2,94,"1c"
45916,"Uzbekistan",32,"20","15",2,94,"1c"
48702,"Uzbekistan",32,"22","10",1,94,"1c"
49588,"Uzbekistan",32,"12","9",2,95,"1c"
49767,"Uzbekistan",32,"11","10",1,95,"1c"
32386,"Uzbekistan",32,"2","5",1,95,"1c"
44351,"Uzbekistan",32,"15","13",2,95,"1c"
32122,"Uzbekistan",32,"7","5",4,96,"1c"
49512,"Uzbekistan",32,"5","10",3,96,"1c"
46226,"Uzbekistan",32,"25","7",2,96,"1c"
44868,"Uzbekistan",32,"15","15",1,96,"1c"
40390,"Uzbekistan",32,"3","3",2,96,"1c"
49563,"Uzbekistan",32,"50","15",2,97,"1c"
40318,"Uzbekistan",32,"19","15",2,97,"1c"
48134,"Uzbekistan",32,"5","10",1,97,"1c"
47969,"Uzbekistan",32,"30","20",4,98,"1c"
44327,"Uzbekistan",32,"10","15",2,98,"1c"
39508,"Uzbekistan",32,"15","17",2,98,"1c"
42938,"Uzbekistan",32,"15","20",1,98,"1c"
49655,"Uzbekistan",32,"80","65",4,99,"1c"
30033,"Uzbekistan",32,"430","70",3,99,"1c"
48931,"Uzbekistan",32,"12","55",2,99,"1c"
49560,"Uzbekistan",32,"100","70",2,99,"1c"
38914,"Uzbekistan",32,"2","10",2,100,"1c"
42918,"Uzbekistan",32,"15","15",4,100,"1c"
48689,"Uzbekistan",32,"30","20",1,100,"1c"
35749,"Uzbekistan",32,"100","30",1,100,"1c"
41442,"Canada",37,"200","200",2,57,"1c"
29147,"Canada",37,"50","50",6,57,"1c"
33246,"Canada",37,"200","100",2,57,"1c"
48265,"Canada",37,"350","250",1,57,"1c"
49469,"Canada",37,"250","250",4,58,"1c"
41784,"Canada",37,"175","150",3,58,"1c"
45669,"Canada",37,"150","200",3,58,"1c"
41802,"Canada",37,"175","175",3,58,"1c"
42992,"Canada",37,"250","200",2,58,"1c"
48871,"Canada",37,"200","250",3,59,"1c"
44302,"Canada",37,"150","200",2,59,"1c"
23107,"Canada",37,"35","280",5,59,"1c"
49811,"Canada",37,"240","235",4,59,"1c"
46132,"Canada",37,"200","90",1,60,"1c"
46991,"Canada",37,"50","50",1,60,"1c"
47540,"Canada",37,"55","60",3,60,"1c"
49323,"Canada",37,"200","50",3,60,"1c"
41302,"Canada",37,"115","115",3,61,"1c"
44915,"Canada",37,"250","180",3,61,"1c"
49863,"Canada",37,"10","100",3,61,"1c"
49279,"Canada",37,"650","90",3,61,"1c"
46795,"Canada",37,"300","175",2,62,"1c"
46018,"Canada",37,"200","200",3,62,"1c"
49233,"Canada",37,"55","100",2,62,"1c"
47479,"Canada",37,"150","140",3,62,"1c"
46207,"Canada",37,"175","175",3,63,"1c"
46295,"Canada",37,"150","120",3,63,"1c"
49824,"Canada",37,"425","140",4,63,"1c"
49044,"Canada",37,"75","130",3,63,"1c"
49210,"Canada",37,"60","60",3,64,"1c"
47551,"Canada",37,"40","50",3,64,"1c"
49404,"Canada",37,"60","50",2,64,"1c"
48699,"Canada",37,"50","50",4,64,"1c"
45804,"Canada",37,"25","100",1,64,"1c"
49617,"Canada",37,"30","50",4,65,"1c"
43543,"Canada",37,"500","200",4,65,"1c"
48777,"Canada",37,"100","90",2,65,"1c"
44618,"Canada",37,"160","180",3,65,"1c"
49665,"Canada",37,"100","100",5,66,"1c"
49548,"Canada",37,"120","120",4,66,"1c"
49843,"Canada",37,"124","120",4,66,"1c"
46551,"Canada",37,"273","142",2,66,"1c"
41405,"Canada",37,"75","55",5,66,"1c"
7873,"Canada",37,"90","95",5,67,"1c"
48647,"Canada",37,"150","99",3,67,"1c"
48726,"Canada",37,"200","110",5,67,"1c"
27235,"Canada",37,"100","100",1,67,"1c"
42915,"Canada",37,"100","90",2,68,"1c"
48364,"Canada",37,"100","100",4,68,"1c"
47678,"Canada",37,"160","90",3,68,"1c"
40540,"Canada",37,"25","110",2,68,"1c"
49432,"Canada",37,"85","85",3,69,"1c"
40355,"Canada",37,"250","80",3,69,"1c"
47314,"Canada",37,"100","80",4,69,"1c"
49215,"Canada",37,"200","75",3,69,"1c"
49165,"Canada",37,"120","90",5,69,"1c"
46006,"Canada",37,"350","100",4,70,"1c"
40975,"Canada",37,"100","90",3,70,"1c"
41436,"Canada",37,"150","90",1,70,"1c"
47622,"Canada",37,"85","85",2,70,"1c"
49132,"Canada",37,"100","150",2,70,"1c"
48865,"Canada",37,"100","90",4,71,"1c"
49727,"Canada",37,"46","85",4,71,"1c"
48763,"Canada",37,"150","80",2,71,"1c"
40461,"Canada",37,"65","89",2,71,"1c"
47398,"Canada",37,"50","80",2,71,"1c"
49787,"Canada",37,"50","60",1,72,"1c"
44143,"Canada",37,"500","80",2,72,"1c"
49865,"Canada",37,"130","130",3,72,"1c"
49310,"Canada",37,"600","100",5,72,"1c"
45727,"Canada",37,"550","150",3,72,"1c"
46881,"Canada",37,"200","200",5,73,"1c"
49703,"Canada",37,"160","175",4,73,"1c"
44885,"Canada",37,"250","225",5,73,"1c"
46627,"Canada",37,"100","180",3,73,"1c"
42839,"Canada",37,"170","170",5,73,"1c"
16362,"Canada",37,"15","30",1,74,"1c"
45584,"Canada",37,"14.6","20.8",2,74,"1c"
47778,"Canada",37,"20","45",4,74,"1c"
43722,"Canada",37,"100","75",1,74,"1c"
49113,"Canada",37,"489","149",3,74,"1c"
48096,"Canada",37,"20","32",3,75,"1c"
19077,"Canada",37,"30","35",4,75,"1c"
48557,"Canada",37,"50","45",5,75,"1c"
47375,"Canada",37,"200","38",3,75,"1c"
49398,"Canada",37,"400","40",2,75,"1c"
47537,"Canada",37,"400","350",3,76,"1c"
49141,"Canada",37,"500","400",1,76,"1c"
42224,"Canada",37,"200","400",3,76,"1c"
48853,"Canada",37,"200","225",2,76,"1c"
15312,"Canada",37,"85","82",5,77,"1c"
39658,"Canada",37,"175","85",4,77,"1c"
45657,"Canada",37,"200","200",4,77,"1c"
49722,"Canada",37,"120","110",4,77,"1c"
48061,"Canada",37,"350","205",4,77,"1c"
49819,"Canada",37,"228","168",2,78,"1c"
41919,"Canada",37,"100","100",2,78,"1c"
42439,"Canada",37,"200","200",3,78,"1c"
42912,"Canada",37,"30","100",2,78,"1c"
48910,"Canada",37,"150","150",2,78,"1c"
29534,"Canada",37,"500","3",6,79,"1c"
38286,"Canada",37,"70","95",3,79,"1c"
45851,"Canada",37,"250","150",4,79,"1c"
48147,"Canada",37,"100","100",3,79,"1c"
47505,"Canada",37,"450","50",2,80,"1c"
43307,"Canada",37,"230","120",3,80,"1c"
44194,"Canada",37,"33","33",5,80,"1c"
48388,"Canada",37,"20","27",5,80,"1c"
48725,"Canada",37,"279","30",2,80,"1c"
49183,"Canada",37,"22","53",3,81,"1c"
43305,"Canada",37,"50","52",4,81,"1c"
45893,"Canada",37,"120","85",3,81,"1c"
31758,"Canada",37,"13","70",3,81,"1c"
46096,"Canada",37,"30","40",5,82,"1c"
45622,"Canada",37,"300","100",4,82,"1c"
46037,"Canada",37,"100","100",3,82,"1c"
46007,"Canada",37,"280","120",4,82,"1c"
45999,"Canada",37,"100","100",3,83,"1c"
43112,"Canada",37,"50","75",5,83,"1c"
49217,"Canada",37,"50","100",2,83,"1c"
40947,"Canada",37,"300","150",2,83,"1c"
16387,"Canada",37,"350","200",4,84,"1c"
49504,"Canada",37,"200","180",3,84,"1c"
44807,"Canada",37,"150","150",2,84,"1c"
49368,"Canada",37,"125","150",4,84,"1c"
46776,"Canada",37,"25","125",3,85,"1c"
48809,"Canada",37,"200","200",3,85,"1c"
49759,"Canada",37,"250","230",2,85,"1c"
48085,"Canada",37,"260","190",3,85,"1c"
36285,"Canada",37,"200","100",1,86,"1c"
48346,"Canada",37,"125","32",2,86,"1c"
48021,"Canada",37,NA,"32",7,86,"1c"
46515,"Canada",37,"100","32",5,86,"1c"
46988,"Canada",37,"700","30",3,86,"1c"
48984,"Canada",37,"100","100",4,87,"1c"
46189,"Canada",37,"25","35",4,87,"1c"
49211,"Canada",37,"215","100",2,87,"1c"
43541,"Canada",37,"30","35",4,87,"1c"
44507,"Canada",37,"25","10",4,88,"1c"
49231,"Canada",37,"300","300",2,88,"1c"
43682,"Canada",37,"700","420",1,88,"1c"
49809,"Canada",37,"100","100",4,88,"1c"
48558,"Canada",37,"50","75",2,89,"1c"
49755,"Canada",37,"200","95",3,89,"1c"
42963,"Canada",37,"100","100",3,89,"1c"
42234,"Canada",37,"120","115",4,89,"1c"
46221,"Canada",37,"225","112",4,90,"1c"
45295,"Canada",37,"75","112",4,90,"1c"
45524,"Canada",37,"400","112",4,90,"1c"
36251,"Canada",37,"100","112",2,90,"1c"
48548,"Canada",37,"600","40",4,91,"1c"
41492,"Canada",37,"30","40",2,91,"1c"
43535,"Canada",37,"24","40",4,91,"1c"
48531,"Canada",37,"90","40",2,91,"1c"
48817,"Canada",37,"50","40",2,91,"1c"
1164,"Canada",37,"150","125",5,92,"1c"
45807,"Canada",37,"90","150",5,92,"1c"
49131,"Canada",37,"225","150",2,92,"1c"
46550,"Canada",37,"240","190",5,92,"1c"
48375,"Canada",37,"150","115",1,93,"1c"
43358,"Canada",37,"100","115",3,93,"1c"
48306,"Canada",37,"110","110",3,93,"1c"
48970,"Canada",37,"340","115",4,93,"1c"
49218,"Canada",37,"40","60",4,94,"1c"
48620,"Canada",37,"150","80",3,94,"1c"
45916,"Canada",37,"300","70",3,94,"1c"
48702,"Canada",37,"400","80",1,94,"1c"
49588,"Canada",37,"212","200",1,95,"1c"
49767,"Canada",37,"250","205",3,95,"1c"
32386,"Canada",37,"70","140",1,95,"1c"
44351,"Canada",37,"200","200",2,95,"1c"
32122,"Canada",37,"10","8",5,96,"1c"
49512,"Canada",37,"40","45",5,96,"1c"
46226,"Canada",37,"18","49",3,96,"1c"
44868,"Canada",37,"100","50",3,96,"1c"
40390,"Canada",37,"120","60",3,96,"1c"
49563,"Canada",37,"25","65",5,97,"1c"
40318,"Canada",37,"230","75",3,97,"1c"
48134,"Canada",37,"40","100",1,97,"1c"
47969,"Canada",37,"150","120",4,98,"1c"
44327,"Canada",37,"250","120",3,98,"1c"
39508,"Canada",37,"80","60",5,98,"1c"
42938,"Canada",37,"250","150",1,98,"1c"
49655,"Canada",37,"90","95",5,99,"1c"
30033,"Canada",37,"89","90",3,99,"1c"
48931,"Canada",37,"125","95",4,99,"1c"
49560,"Canada",37,"200","90",4,99,"1c"
38914,"Canada",37,"250","170",2,100,"1c"
42918,"Canada",37,"125","130",4,100,"1c"
48689,"Canada",37,"170","170",3,100,"1c"
35749,"Canada",37,"140","145",1,100,"1c"
41442,"Tanzania",57,"50","15",2,57,"1c"
29147,"Tanzania",57,"5","5",6,57,"1c"
33246,"Tanzania",57,"10","10",1,57,"1c"
48265,"Tanzania",57,"15","12",1,57,"1c"
49469,"Tanzania",57,"55","60",3,58,"1c"
41784,"Tanzania",57,"60","60",7,58,"1c"
45669,"Tanzania",57,"8","60",2,58,"1c"
41802,"Tanzania",57,"75","60",2,58,"1c"
42992,"Tanzania",57,"30","60",2,58,"1c"
48871,"Tanzania",57,"10","15",3,59,"1c"
44302,"Tanzania",57,"18","30",2,59,"1c"
23107,"Tanzania",57,"550","6",5,59,"1c"
49811,"Tanzania",57,"3","11",3,59,"1c"
46132,"Tanzania",57,"40","20",1,60,"1c"
46991,"Tanzania",57,"40","30",1,60,"1c"
47540,"Tanzania",57,"14","22",3,60,"1c"
49323,"Tanzania",57,"8","15",2,60,"1c"
41302,"Tanzania",57,"7","8",4,61,"1c"
44915,"Tanzania",57,"1.5","5",2,61,"1c"
49863,"Tanzania",57,"20","5",2,61,"1c"
49279,"Tanzania",57,"3","3",2,61,"1c"
46795,"Tanzania",57,"50","10",1,62,"1c"
46018,"Tanzania",57,"8","8",1,62,"1c"
49233,"Tanzania",57,"50","7",2,62,"1c"
47479,"Tanzania",57,"5","7",2,62,"1c"
46207,"Tanzania",57,"45","35",2,63,"1c"
46295,"Tanzania",57,"45","35",5,63,"1c"
49824,"Tanzania",57,"20","35",4,63,"1c"
49044,"Tanzania",57,"40","30",2,63,"1c"
49210,"Tanzania",57,"20","15",3,64,"1c"
47551,"Tanzania",57,"4","4",2,64,"1c"
49404,"Tanzania",57,"4","8",1,64,"1c"
48699,"Tanzania",57,"10","10",2,64,"1c"
45804,"Tanzania",57,"100","50",1,64,"1c"
49617,"Tanzania",57,"3","5",2,65,"1c"
43543,"Tanzania",57,"30","12",3,65,"1c"
48777,"Tanzania",57,"4","4",4,65,"1c"
44618,"Tanzania",57,"6","4",2,65,"1c"
49665,"Tanzania",57,"10","10",3,66,"1c"
49548,"Tanzania",57,"15","15",3,66,"1c"
49843,"Tanzania",57,"7","7",3,66,"1c"
46551,"Tanzania",57,"3","5",3,66,"1c"
41405,"Tanzania",57,"40","30",3,66,"1c"
7873,"Tanzania",57,"12","8",2,67,"1c"
48647,"Tanzania",57,"1","3",3,67,"1c"
48726,"Tanzania",57,"8","4",3,67,"1c"
27235,"Tanzania",57,"1","1",1,67,"1c"
42915,"Tanzania",57,"20","5",2,68,"1c"
48364,"Tanzania",57,"3","3",2,68,"1c"
47678,"Tanzania",57,"2","4",2,68,"1c"
40540,"Tanzania",57,"7","7",1,68,"1c"
49432,"Tanzania",57,"50","30",2,69,"1c"
40355,"Tanzania",57,"150","150",3,69,"1c"
47314,"Tanzania",57,"2","10",4,69,"1c"
49215,"Tanzania",57,"8","25",2,69,"1c"
49165,"Tanzania",57,"50","40",3,69,"1c"
46006,"Tanzania",57,"300","100",4,70,"1c"
40975,"Tanzania",57,"20","100",3,70,"1c"
41436,"Tanzania",57,"8","100",1,70,"1c"
47622,"Tanzania",57,"13","22",2,70,"1c"
49132,"Tanzania",57,"20","50",2,70,"1c"
48865,"Tanzania",57,"17","13",3,71,"1c"
49727,"Tanzania",57,"2","2",4,71,"1c"
48763,"Tanzania",57,"7","7",2,71,"1c"
40461,"Tanzania",57,"10","11",2,71,"1c"
47398,"Tanzania",57,"200","10",2,71,"1c"
49787,"Tanzania",57,"3","3",1,72,"1c"
44143,"Tanzania",57,"2","2",2,72,"1c"
49865,"Tanzania",57,"5","5",1,72,"1c"
49310,"Tanzania",57,"5","7",1,72,"1c"
45727,"Tanzania",57,"50","5",1,72,"1c"
46881,"Tanzania",57,"150","25",2,73,"1c"
49703,"Tanzania",57,"3","12",4,73,"1c"
44885,"Tanzania",57,"17","17",5,73,"1c"
46627,"Tanzania",57,"20","20",2,73,"1c"
42839,"Tanzania",57,"90","20",2,73,"1c"
16362,"Tanzania",57,"3","3",1,74,"1c"
45584,"Tanzania",57,"4.2","5.1",2,74,"1c"
47778,"Tanzania",57,"8","10",3,74,"1c"
43722,"Tanzania",57,"5","7",1,74,"1c"
49113,"Tanzania",57,"4","9",2,74,"1c"
48096,"Tanzania",57,"5","2",2,75,"1c"
19077,"Tanzania",57,"3","3",2,75,"1c"
48557,"Tanzania",57,"1.5","2",1,75,"1c"
47375,"Tanzania",57,"6","3",3,75,"1c"
49398,"Tanzania",57,"8","2",1,75,"1c"
47537,"Tanzania",57,"1.5","5",2,76,"1c"
49141,"Tanzania",57,"80","25",1,76,"1c"
42224,"Tanzania",57,"50","25",3,76,"1c"
48853,"Tanzania",57,"80","35",1,76,"1c"
15312,"Tanzania",57,"60","45",4,77,"1c"
39658,"Tanzania",57,"13","20",5,77,"1c"
45657,"Tanzania",57,"20","30",2,77,"1c"
49722,"Tanzania",57,"28","28",3,77,"1c"
48061,"Tanzania",57,"80","70",4,77,"1c"
49819,"Tanzania",57,"46","38",1,78,"1c"
41919,"Tanzania",57,"40","40",1,78,"1c"
42439,"Tanzania",57,"9","27",2,78,"1c"
42912,"Tanzania",57,"2","25",2,78,"1c"
48910,"Tanzania",57,"5","30",1,78,"1c"
29534,"Tanzania",57,"1","3",6,79,"1c"
38286,"Tanzania",57,"35","15",1,79,"1c"
45851,"Tanzania",57,"10","10",2,79,"1c"
48147,"Tanzania",57,"10","15",2,79,"1c"
47505,"Tanzania",57,"18","7",1,80,"1c"
43307,"Tanzania",57,"10","4",2,80,"1c"
44194,"Tanzania",57,"4","3",3,80,"1c"
48388,"Tanzania",57,"4","3",5,80,"1c"
48725,"Tanzania",57,"1","4",1,80,"1c"
49183,"Tanzania",57,"13","7",4,81,"1c"
43305,"Tanzania",57,"8","9",4,81,"1c"
45893,"Tanzania",57,"12","10",1,81,"1c"
31758,"Tanzania",57,"3","8",2,81,"1c"
46096,"Tanzania",57,"60","100",3,82,"1c"
45622,"Tanzania",57,"20","20",1,82,"1c"
46037,"Tanzania",57,"20","20",4,82,"1c"
46007,"Tanzania",57,"100","75",4,82,"1c"
45999,"Tanzania",57,"18","10",4,83,"1c"
43112,"Tanzania",57,"10","10",3,83,"1c"
49217,"Tanzania",57,"8","14",2,83,"1c"
40947,"Tanzania",57,"3","10",3,83,"1c"
16387,"Tanzania",57,"98","15",2,84,"1c"
49504,"Tanzania",57,"8","8",2,84,"1c"
44807,"Tanzania",57,"15","15",1,84,"1c"
49368,"Tanzania",57,"8","8",2,84,"1c"
46776,"Tanzania",57,"7","10",4,85,"1c"
48809,"Tanzania",57,"40","40",2,85,"1c"
49759,"Tanzania",57,"20","20",2,85,"1c"
48085,"Tanzania",57,"12","30",1,85,"1c"
36285,"Tanzania",57,"8","5",1,86,"1c"
48346,"Tanzania",57,"10","7",2,86,"1c"
48021,"Tanzania",57,"8","8",4,86,"1c"
46515,"Tanzania",57,"20","8",2,86,"1c"
46988,"Tanzania",57,"9","6.5",1,86,"1c"
48984,"Tanzania",57,"15","15",4,87,"1c"
46189,"Tanzania",57,"5","7",1,87,"1c"
49211,"Tanzania",57,"30","10",1,87,"1c"
43541,"Tanzania",57,"15","15",2,87,"1c"
44507,"Tanzania",57,"200","10",4,88,"1c"
49231,"Tanzania",57,"80","80",2,88,"1c"
43682,"Tanzania",57,"120","120",2,88,"1c"
49809,"Tanzania",57,"80","100",1,88,"1c"
48558,"Tanzania",57,"10","5",1,89,"1c"
49755,"Tanzania",57,"30","30",2,89,"1c"
42963,"Tanzania",57,"5","5",1,89,"1c"
42234,"Tanzania",57,"15","15",2,89,"1c"
46221,"Tanzania",57,"2","4",4,90,"1c"
45295,"Tanzania",57,"15","4",3,90,"1c"
45524,"Tanzania",57,"4","4",4,90,"1c"
36251,"Tanzania",57,"5","5",1,90,"1c"
48548,"Tanzania",57,"12","7",4,91,"1c"
41492,"Tanzania",57,"2","7",3,91,"1c"
43535,"Tanzania",57,"9","7",3,91,"1c"
48531,"Tanzania",57,"4","7",3,91,"1c"
48817,"Tanzania",57,"3","7",1,91,"1c"
1164,"Tanzania",57,"15","75",3,92,"1c"
45807,"Tanzania",57,"15","20",5,92,"1c"
49131,"Tanzania",57,"80","50",1,92,"1c"
46550,"Tanzania",57,"50","40",3,92,"1c"
48375,"Tanzania",57,"7","12",1,93,"1c"
43358,"Tanzania",57,"10","15",2,93,"1c"
48306,"Tanzania",57,"50","15",1,93,"1c"
48970,"Tanzania",57,"500","20",3,93,"1c"
49218,"Tanzania",57,"100","30",2,94,"1c"
48620,"Tanzania",57,"5","5",2,94,"1c"
45916,"Tanzania",57,"90","35",2,94,"1c"
48702,"Tanzania",57,"2","15",1,94,"1c"
49588,"Tanzania",57,"2","8",5,95,"1c"
49767,"Tanzania",57,"9","11",1,95,"1c"
32386,"Tanzania",57,"25","23",1,95,"1c"
44351,"Tanzania",57,"85","50",2,95,"1c"
32122,"Tanzania",57,"6","6",5,96,"1c"
49512,"Tanzania",57,"5","8",3,96,"1c"
46226,"Tanzania",57,"8","6",2,96,"1c"
44868,"Tanzania",57,"10","8",2,96,"1c"
40390,"Tanzania",57,"8","6",2,96,"1c"
49563,"Tanzania",57,"35","35",2,97,"1c"
40318,"Tanzania",57,"35","35",2,97,"1c"
48134,"Tanzania",57,"400","35",1,97,"1c"
47969,"Tanzania",57,"12","30",4,98,"1c"
44327,"Tanzania",57,"150","30",3,98,"1c"
39508,"Tanzania",57,"90","30",2,98,"1c"
42938,"Tanzania",57,"80","30",1,98,"1c"
49655,"Tanzania",57,"15","12",2,99,"1c"
30033,"Tanzania",57,"38","7",3,99,"1c"
48931,"Tanzania",57,"35","9",2,99,"1c"
49560,"Tanzania",57,"10","9",2,99,"1c"
38914,"Tanzania",57,"60","20",2,100,"1c"
42918,"Tanzania",57,"25","25",4,100,"1c"
48689,"Tanzania",57,"15","22",2,100,"1c"
35749,"Tanzania",57,"18","22",1,100,"1c"
27235,"Germany",83,"2","60",4,101,"1d"
50613,"Germany",83,"90","80",5,101,"1d"
45247,"Germany",83,"40","60",1,101,"1d"
47363,"Germany",83,"40","40",3,101,"1d"
50601,"Germany",83,"5","5",6,101,"1d"
45784,"Germany",83,"50","50",4,102,"1d"
37544,"Germany",83,"99","3.5",6,102,"1d"
50312,"Germany",83,"23","30",1,102,"1d"
50755,"Germany",83,"8","55",2,102,"1d"
31277,"Germany",83,"88","45",5,102,"1d"
45295,"Germany",83,"80","35",4,103,"1d"
10208,"Germany",83,"40","40",3,103,"1d"
